simulation,days,infected,uninfected
1624,0,3,17
1625,0,3,17
1626,0,2,18
1627,0,2,18
1628,0,1,19
1629,1,6,14
1630,0,1,19
1631,0,1,19
1632,0,4,16
1633,0,3,17
1634,0,4,16
1635,0,3,17
1636,0,3,17
1637,0,2,18
1638,0,2,18
1639,0,2,18
1640,0,1,19
1641,0,4,16
1642,0,2,18
1643,0,2,18
1644,0,4,16
1645,0,2,18
1646,0,2,18
1647,0,3,17
1648,0,4,16
1649,0,3,17
1650,0,4,16
1651,0,2,18
1652,0,2,18
1653,0,1,19
1654,0,2,18
1655,0,2,18
1656,0,4,16
1657,0,3,17
1658,0,4,16
1659,0,3,17
1660,0,3,17
1661,0,3,17
1662,0,3,17
1663,0,1,19
1664,0,2,18
1665,0,3,17
1666,0,3,17
1667,0,2,18
1668,0,2,18
1669,0,1,19
1670,0,2,18
1671,0,3,17
1672,0,4,16
1673,0,2,18
1674,0,3,17
1675,0,3,17
1676,0,4,16
1677,0,1,19
1678,0,2,18
1679,0,3,17
1680,0,2,18
1681,0,1,19
1682,0,4,16
1683,0,3,17
1684,0,3,17
1685,0,4,16
1686,0,4,16
1687,0,4,16
1688,0,4,16
1689,0,3,17
1690,0,4,16
1691,0,2,18
1692,0,4,16
1693,0,4,16
1694,1,6,14
1695,0,2,18
1696,0,1,19
1697,0,3,17
1698,0,2,18
1699,0,2,18
1700,0,2,18
1701,0,3,17
1702,0,2,18
1703,0,1,19
1704,0,4,16
1705,0,2,18
1706,0,1,19
1707,0,2,18
1708,0,3,17
1709,0,2,18
1710,0,1,19
1711,0,2,18
1712,0,5,15
1713,0,5,15
1714,0,1,19
1715,0,4,16
1716,0,2,18
1717,0,1,19
1718,0,1,19
1719,0,2,18
1720,0,1,19
1721,0,4,16
1722,0,3,17
1723,0,1,19
1724,0,3,17
1725,0,3,17
1726,0,4,16
1727,0,1,19
1728,0,1,19
1729,0,2,18
1730,0,1,19
1731,0,2,18
1732,0,1,19
1733,0,1,19
1734,0,3,17
1735,0,2,18
1736,0,4,16
1737,0,1,19
1738,0,4,16
1739,0,2,18
1740,0,2,18
1741,0,3,17
1742,0,4,16
1743,0,3,17
1744,0,4,16
1745,0,5,15
1746,0,3,17
1747,0,3,17
1748,0,5,15
1749,0,3,17
1750,0,5,15
1751,0,2,18
1752,0,2,18
1753,0,4,16
1754,0,5,15
1755,0,4,16
1756,0,2,18
1757,1,6,14
1758,0,2,18
1759,0,5,15
1760,0,3,17
1761,0,2,18
1762,0,4,16
1763,0,2,18
1764,0,3,17
1765,0,3,17
1766,0,1,19
1767,0,2,18
1768,0,3,17
1769,0,2,18
1770,0,3,17
1771,0,4,16
1772,0,2,18
1773,0,2,18
1774,0,2,18
1775,0,3,17
1776,0,4,16
1777,1,7,13
1778,0,1,19
1779,0,5,15
1780,0,1,19
1781,0,2,18
1782,0,2,18
1783,0,3,17
1784,0,4,16
1785,0,5,15
1786,0,2,18
1787,0,4,16
1788,0,2,18
1789,0,2,18
1790,0,3,17
1791,0,2,18
1792,0,3,17
1793,0,3,17
1794,0,3,17
1795,0,4,16
1796,0,3,17
1797,0,3,17
1798,0,4,16
1799,0,2,18
1800,0,2,18
1801,0,2,18
1802,0,3,17
1803,0,3,17
1804,0,4,16
1805,0,2,18
1806,0,4,16
1807,0,2,18
1808,0,1,19
1809,0,2,18
1810,0,1,19
1811,0,3,17
1812,0,1,19
1813,0,1,19
1814,0,3,17
1815,0,3,17
1816,0,3,17
1817,0,3,17
1818,0,3,17
1819,0,3,17
1820,0,3,17
1821,0,4,16
1822,0,3,17
1823,0,2,18
1824,0,4,16
1825,0,4,16
1826,0,1,19
1827,0,2,18
1828,0,2,18
1829,0,4,16
1830,0,5,15
1831,0,2,18
1832,1,8,12
1833,0,4,16
1834,0,3,17
1835,0,2,18
1836,0,1,19
1837,0,3,17
1838,0,3,17
1839,0,1,19
1840,0,4,16
1841,0,2,18
1842,0,3,17
1843,0,1,19
1844,0,2,18
1845,1,6,14
1846,0,3,17
1847,0,2,18
1848,0,5,15
1849,0,2,18
1850,0,2,18
1851,0,5,15
1852,0,3,17
1853,0,4,16
1854,0,2,18
1855,0,3,17
1856,0,3,17
1857,0,2,18
1858,0,4,16
1859,0,1,19
1860,0,4,16
1861,0,5,15
1862,0,3,17
1863,0,3,17
1864,0,3,17
1865,0,3,17
1866,0,2,18
1867,0,3,17
1868,0,4,16
1869,0,3,17
1870,0,2,18
1871,0,2,18
1872,0,3,17
1873,0,2,18
1874,0,3,17
1875,0,3,17
1876,0,5,15
1877,0,4,16
1878,0,4,16
1879,0,4,16
1880,0,4,16
1881,0,1,19
1882,0,3,17
1883,0,4,16
1884,0,3,17
1885,0,1,19
1886,0,5,15
1887,0,4,16
1888,0,3,17
1889,0,2,18
1890,0,2,18
1891,0,2,18
1892,0,2,18
1893,0,3,17
1894,0,4,16
1895,0,4,16
1896,0,2,18
1897,0,3,17
1898,0,4,16
1899,0,2,18
1900,0,2,18
1901,0,1,19
1902,0,4,16
1903,0,4,16
1904,0,3,17
1905,0,3,17
1906,0,1,19
1907,0,3,17
1908,0,5,15
1909,0,2,18
1910,0,1,19
1911,0,4,16
1912,0,4,16
1913,0,4,16
1914,0,3,17
1915,0,3,17
1916,0,4,16
1917,0,3,17
1918,0,3,17
1919,0,1,19
1920,0,2,18
1921,0,4,16
1922,0,1,19
1923,0,3,17
1924,0,2,18
1925,0,5,15
1926,0,1,19
1927,0,3,17
1928,0,1,19
1929,0,5,15
1930,0,2,18
1931,0,5,15
1932,0,3,17
1933,0,4,16
1934,0,2,18
1935,0,2,18
1936,0,3,17
1937,0,3,17
1938,0,5,15
1939,1,8,12
1940,0,3,17
1941,0,3,17
1942,0,2,18
1943,0,3,17
1944,0,2,18
1945,0,4,16
1946,0,4,16
1947,0,3,17
1948,0,1,19
1949,0,3,17
1950,0,4,16
1951,0,3,17
1952,0,3,17
1953,0,2,18
1954,0,3,17
1955,0,3,17
1956,0,2,18
1957,0,3,17
1958,0,2,18
1959,0,2,18
1960,0,1,19
1961,1,8,12
1962,0,3,17
1963,0,2,18
1964,0,2,18
1965,0,2,18
1966,0,4,16
1967,0,1,19
1968,0,2,18
1969,0,4,16
1970,0,4,16
1971,0,2,18
1972,0,3,17
1973,0,3,17
1974,0,2,18
1975,0,3,17
1976,0,5,15
1977,0,1,19
1978,0,4,16
1979,0,3,17
1980,0,3,17
1981,0,1,19
1982,0,3,17
1983,0,5,15
1984,0,2,18
1985,0,2,18
1986,0,2,18
1987,0,3,17
1988,0,2,18
1989,0,3,17
1990,0,5,15
1991,0,1,19
1992,0,3,17
1993,0,2,18
1994,0,3,17
1995,0,3,17
1996,0,1,19
1997,0,3,17
1998,0,2,18
1999,0,3,17
2000,1,7,13
2001,0,2,18
2002,0,1,19
2003,0,2,18
2004,0,5,15
2005,0,1,19
2006,0,1,19
2007,0,4,16
2008,0,2,18
2009,1,7,13
2010,0,2,18
2011,0,2,18
2012,0,4,16
2013,0,5,15
2014,0,3,17
2015,0,2,18
2016,0,1,19
2017,0,5,15
2018,0,2,18
2019,0,4,16
2020,0,5,15
2021,0,3,17
2022,0,3,17
2023,0,5,15
2024,0,2,18
2025,0,5,15
2026,0,2,18
2027,0,3,17
2028,0,3,17
2029,0,3,17
2030,0,3,17
2031,0,3,17
2032,0,4,16
2033,0,3,17
2034,1,8,12
2035,0,1,19
2036,0,4,16
2037,0,3,17
2038,0,1,19
2039,0,2,18
2040,0,1,19
2041,0,4,16
2042,0,3,17
2043,0,4,16
2044,0,4,16
2045,0,3,17
2046,0,3,17
2047,0,3,17
2048,0,3,17
2049,0,2,18
2050,0,3,17
2051,0,2,18
2052,0,5,15
2053,0,3,17
2054,0,5,15
2055,0,3,17
2056,0,2,18
2057,0,3,17
2058,0,2,18
2059,0,3,17
2060,0,1,19
2061,0,4,16
2062,0,3,17
2063,0,2,18
2064,0,2,18
2065,0,2,18
2066,0,2,18
2067,0,2,18
2068,0,1,19
2069,0,2,18
2070,0,2,18
2071,0,4,16
2072,0,5,15
2073,0,3,17
2074,0,3,17
2075,0,2,18
2076,0,5,15
2077,0,5,15
2078,0,3,17
2079,1,7,13
2080,0,4,16
2081,0,3,17
2082,0,4,16
2083,0,3,17
2084,0,1,19
2085,0,2,18
2086,0,2,18
2087,0,4,16
2088,1,7,13
2089,0,4,16
2090,3,13,7
2091,1,9,11
2092,0,4,16
2093,0,1,19
2094,0,2,18
2095,0,2,18
2096,0,2,18
2097,0,3,17
2098,1,6,14
2099,0,1,19
2100,0,2,18
2101,0,3,17
2102,0,3,17
2103,0,3,17
2104,0,3,17
2105,0,1,19
2106,0,1,19
2107,0,2,18
2108,0,1,19
2109,0,4,16
2110,0,2,18
2111,0,3,17
2112,0,1,19
2113,0,2,18
2114,0,2,18
2115,0,1,19
2116,0,1,19
2117,0,4,16
2118,0,1,19
2119,0,1,19
2120,0,5,15
2121,0,4,16
2122,0,2,18
2123,0,3,17
2124,0,3,17
2125,0,1,19
2126,0,3,17
2127,2,10,10
2128,0,2,18
2129,0,1,19
2130,0,3,17
2131,0,1,19
2132,0,5,15
2133,0,3,17
2134,0,4,16
2135,0,3,17
2136,0,4,16
2137,0,5,15
2138,0,2,18
2139,0,3,17
2140,0,5,15
2141,0,3,17
2142,0,5,15
2143,0,3,17
2144,0,3,17
2145,0,2,18
2146,0,1,19
2147,0,4,16
2148,0,3,17
2149,0,1,19
2150,0,3,17
2151,0,5,15
2152,0,4,16
2153,0,3,17
2154,0,2,18
2155,0,1,19
2156,0,2,18
2157,0,4,16
2158,0,1,19
2159,1,7,13
2160,0,3,17
2161,0,4,16
2162,0,3,17
2163,0,3,17
2164,0,2,18
2165,0,3,17
2166,0,4,16
2167,0,2,18
2168,0,1,19
2169,0,2,18
2170,0,1,19
2171,0,3,17
2172,0,3,17
2173,0,2,18
2174,0,1,19
2175,0,3,17
2176,0,3,17
2177,0,4,16
2178,0,3,17
2179,0,3,17
2180,0,2,18
2181,0,5,15
2182,0,2,18
2183,0,3,17
2184,0,2,18
2185,0,1,19
2186,0,1,19
2187,0,2,18
2188,0,4,16
2189,0,5,15
2190,0,2,18
2191,0,1,19
2192,0,4,16
2193,0,2,18
2194,0,2,18
2195,0,2,18
2196,0,4,16
2197,1,8,12
2198,0,2,18
2199,0,2,18
2200,0,2,18
2201,0,3,17
2202,0,3,17
2203,0,4,16
2204,0,4,16
2205,0,4,16
2206,0,2,18
2207,0,3,17
2208,0,4,16
2209,0,1,19
2210,0,2,18
2211,0,3,17
2212,0,4,16
2213,0,2,18
2214,0,2,18
2215,0,5,15
2216,0,3,17
2217,0,2,18
2218,0,3,17
2219,0,4,16
2220,0,3,17
2221,0,1,19
2222,0,1,19
2223,0,2,18
2224,0,2,18
2225,0,4,16
2226,2,11,9
2227,0,3,17
2228,0,4,16
2229,0,2,18
2230,0,2,18
2231,1,6,14
2232,0,3,17
2233,0,2,18
2234,0,2,18
2235,0,4,16
2236,0,4,16
2237,0,2,18
2238,0,4,16
2239,0,3,17
2240,0,2,18
2241,0,3,17
2242,0,2,18
2243,0,2,18
2244,0,2,18
2245,0,1,19
2246,0,2,18
2247,0,3,17
2248,0,2,18
2249,0,3,17
2250,0,3,17
2251,0,2,18
2252,0,4,16
2253,0,3,17
2254,0,3,17
2255,0,3,17
2256,0,3,17
2257,0,1,19
2258,0,5,15
2259,0,2,18
2260,0,3,17
2261,0,3,17
2262,0,3,17
2263,0,2,18
2264,0,4,16
2265,0,4,16
2266,0,4,16
2267,0,2,18
2268,0,2,18
2269,1,8,12
2270,0,2,18
2271,0,3,17
2272,0,4,16
2273,0,3,17
2274,0,3,17
2275,0,1,19
2276,0,5,15
2277,0,3,17
2278,0,3,17
2279,0,3,17
2280,0,4,16
2281,0,3,17
2282,0,1,19
2283,0,1,19
2284,0,4,16
2285,0,1,19
2286,0,4,16
2287,0,2,18
2288,0,3,17
2289,0,2,18
2290,0,2,18
2291,0,3,17
2292,0,2,18
2293,0,2,18
2294,0,5,15
2295,0,3,17
2296,0,3,17
2297,1,8,12
2298,0,1,19
2299,0,1,19
2300,1,8,12
2301,0,3,17
2302,0,1,19
2303,0,2,18
2304,0,2,18
2305,0,2,18
2306,0,4,16
2307,0,4,16
2308,0,1,19
2309,0,5,15
2310,0,3,17
2311,0,4,16
2312,0,2,18
2313,0,1,19
2314,0,2,18
2315,0,3,17
2316,0,1,19
2317,0,1,19
2318,0,2,18
2319,0,2,18
2320,0,1,19
2321,0,3,17
2322,0,3,17
2323,0,5,15
2324,0,4,16
2325,0,4,16
2326,0,2,18
2327,0,2,18
2328,0,3,17
2329,0,2,18
2330,0,3,17
2331,0,2,18
2332,0,1,19
2333,0,2,18
2334,0,2,18
2335,0,4,16
2336,0,2,18
2337,0,4,16
2338,0,1,19
2339,0,1,19
2340,0,1,19
2341,0,2,18
2342,0,3,17
2343,0,2,18
2344,0,4,16
2345,0,3,17
2346,0,4,16
2347,0,3,17
2348,0,1,19
2349,0,4,16
2350,0,1,19
2351,0,2,18
2352,0,5,15
2353,0,4,16
2354,0,2,18
2355,0,1,19
2356,0,4,16
2357,0,2,18
2358,0,5,15
2359,0,3,17
2360,0,2,18
2361,0,2,18
2362,0,5,15
2363,0,3,17
2364,0,3,17
2365,0,2,18
2366,0,1,19
2367,0,5,15
2368,0,4,16
2369,0,4,16
2370,0,3,17
2371,0,2,18
2372,0,1,19
2373,0,2,18
2374,0,2,18
2375,0,2,18
2376,0,3,17
2377,0,1,19
2378,1,8,12
2379,0,3,17
2380,0,3,17
2381,0,1,19
2382,6,18,2
2383,0,1,19
2384,0,3,17
2385,1,9,11
2386,0,3,17
2387,0,3,17
2388,0,1,19
2389,0,2,18
2390,0,3,17
2391,0,3,17
2392,0,3,17
2393,0,2,18
2394,0,3,17
2395,0,3,17
2396,0,2,18
2397,0,5,15
2398,0,5,15
2399,0,3,17
2400,0,1,19
2401,0,1,19
2402,0,5,15
2403,0,2,18
2404,0,5,15
2405,0,1,19
2406,0,3,17
2407,0,4,16
2408,0,3,17
2409,0,5,15
2410,0,3,17
2411,0,3,17
2412,0,2,18
2413,0,4,16
2414,1,7,13
2415,0,3,17
2416,0,1,19
2417,0,3,17
2418,0,3,17
2419,0,2,18
2420,0,4,16
2421,0,4,16
2422,0,2,18
2423,0,1,19
2424,0,2,18
2425,1,8,12
2426,0,2,18
2427,0,4,16
2428,0,1,19
2429,0,3,17
2430,26947,20,0
2431,0,2,18
2432,0,4,16
2433,0,3,17
2434,0,2,18
2435,0,3,17
2436,0,2,18
2437,0,3,17
2438,1,6,14
2439,0,2,18
2440,2,12,8
2441,0,5,15
2442,0,3,17
2443,0,1,19
2444,0,2,18
2445,0,1,19
2446,0,3,17
2447,0,3,17
2448,1,8,12
2449,0,5,15
2450,0,3,17
2451,0,3,17
2452,0,3,17
2453,0,3,17
2454,0,3,17
2455,0,4,16
2456,0,3,17
2457,0,1,19
2458,0,1,19
2459,0,5,15
2460,0,5,15
2461,0,1,19
2462,0,3,17
2463,0,3,17
2464,0,4,16
2465,0,3,17
2466,0,2,18
2467,0,2,18
2468,0,4,16
2469,0,1,19
2470,0,1,19
2471,0,2,18
2472,0,3,17
2473,0,3,17
2474,0,3,17
2475,0,3,17
2476,0,3,17
2477,0,4,16
2478,0,3,17
2479,0,1,19
2480,0,3,17
2481,0,2,18
2482,1,8,12
2483,0,3,17
2484,0,3,17
2485,0,1,19
2486,0,1,19
2487,0,1,19
2488,0,3,17
2489,0,4,16
2490,0,3,17
2491,0,1,19
2492,0,3,17
2493,0,3,17
2494,0,5,15
2495,0,2,18
2496,0,4,16
2497,0,2,18
2498,0,2,18
2499,0,3,17
2500,0,3,17
2501,0,3,17
2502,0,2,18
2503,0,3,17
2504,0,1,19
2505,0,2,18
2506,0,1,19
2507,1,6,14
2508,0,4,16
2509,0,1,19
2510,0,3,17
2511,0,3,17
2512,0,3,17
2513,0,2,18
2514,0,3,17
2515,0,3,17
2516,1,8,12
2517,0,2,18
2518,0,3,17
2519,0,3,17
2520,0,2,18
2521,0,4,16
2522,0,2,18
2523,2,10,10
2524,0,3,17
2525,0,2,18
2526,0,1,19
2527,0,3,17
2528,0,3,17
2529,0,4,16
2530,0,3,17
2531,0,2,18
2532,0,1,19
2533,0,2,18
2534,0,3,17
2535,0,1,19
2536,0,4,16
2537,0,3,17
2538,0,4,16
2539,0,3,17
2540,0,3,17
2541,0,2,18
2542,0,3,17
2543,0,3,17
2544,472237,20,0
2545,1,7,13
2546,0,2,18
2547,0,4,16
2548,0,2,18
2549,0,1,19
2550,0,2,18
2551,0,4,16
2552,0,1,19
2553,0,3,17
2554,0,3,17
2555,0,3,17
2556,0,3,17
2557,0,2,18
2558,0,3,17
2559,1,8,12
2560,0,3,17
2561,0,4,16
2562,0,3,17
2563,0,1,19
2564,1,9,11
2565,0,4,16
2566,0,3,17
2567,0,2,18
2568,0,2,18
2569,0,3,17
2570,0,4,16
2571,0,2,18
2572,0,4,16
2573,0,2,18
2574,0,3,17
2575,0,2,18
2576,0,3,17
2577,0,3,17
2578,0,4,16
2579,0,3,17
2580,0,2,18
2581,0,2,18
2582,0,4,16
2583,0,2,18
2584,0,2,18
2585,0,3,17
2586,0,4,16
2587,0,5,15
2588,0,3,17
2589,0,2,18
2590,0,1,19
2591,0,2,18
2592,0,3,17
2593,0,3,17
2594,0,1,19
2595,0,4,16
2596,0,3,17
2597,0,3,17
2598,0,3,17
2599,0,2,18
2600,0,5,15
2601,0,2,18
2602,0,1,19
2603,0,2,18
2604,0,2,18
2605,1,8,12
2606,0,3,17
2607,0,1,19
2608,0,3,17
2609,0,4,16
2610,0,3,17
2611,0,3,17
2612,0,2,18
2613,0,2,18
2614,0,3,17
2615,0,2,18
2616,0,2,18
2617,0,2,18
2618,0,2,18
2619,0,2,18
2620,0,5,15
2621,0,3,17
2622,0,4,16
2623,0,3,17
2624,0,2,18
2625,0,2,18
2626,0,2,18
2627,0,3,17
2628,0,4,16
2629,0,3,17
2630,0,3,17
2631,0,2,18
2632,0,3,17
2633,0,5,15
2634,0,3,17
2635,0,1,19
2636,0,2,18
2637,0,2,18
2638,0,2,18
2639,0,2,18
2640,0,5,15
2641,0,2,18
2642,0,1,19
2643,0,2,18
2644,0,5,15
2645,0,3,17
2646,0,1,19
2647,0,2,18
2648,0,3,17
2649,0,4,16
2650,0,2,18
2651,0,4,16
2652,0,3,17
2653,0,4,16
2654,0,1,19
2655,0,3,17
2656,0,3,17
2657,0,4,16
2658,0,4,16
2659,0,2,18
2660,0,1,19
2661,0,3,17
2662,0,2,18
2663,0,5,15
2664,0,4,16
2665,0,3,17
2666,0,4,16
2667,0,3,17
2668,0,2,18
2669,0,2,18
2670,0,2,18
2671,0,3,17
2672,0,4,16
2673,0,2,18
2674,0,3,17
2675,0,4,16
2676,0,2,18
2677,0,3,17
2678,0,3,17
2679,0,4,16
2680,0,4,16
2681,0,2,18
2682,0,2,18
2683,0,1,19
2684,0,4,16
2685,0,3,17
2686,0,5,15
2687,0,3,17
2688,0,1,19
2689,0,2,18
2690,0,4,16
2691,0,4,16
2692,0,3,17
2693,0,1,19
2694,0,3,17
2695,0,2,18
2696,0,5,15
2697,0,5,15
2698,0,5,15
2699,0,4,16
2700,0,2,18
2701,0,5,15
2702,1,9,11
2703,0,4,16
2704,0,3,17
2705,0,2,18
2706,0,2,18
2707,0,3,17
2708,0,2,18
2709,0,2,18
2710,0,3,17
2711,0,2,18
2712,0,1,19
2713,0,2,18
2714,0,2,18
2715,0,4,16
2716,0,2,18
2717,0,2,18
2718,0,2,18
2719,0,2,18
2720,0,1,19
2721,0,2,18
2722,0,2,18
2723,0,2,18
2724,54322,20,0
2725,0,2,18
2726,0,3,17
2727,0,3,17
2728,0,5,15
2729,0,2,18
2730,0,3,17
2731,0,1,19
2732,0,2,18
2733,0,5,15
2734,0,4,16
2735,0,4,16
2736,0,5,15
2737,0,3,17
2738,0,3,17
2739,0,3,17
2740,0,2,18
2741,0,5,15
2742,0,1,19
2743,1,6,14
2744,0,3,17
2745,0,4,16
2746,0,5,15
2747,0,3,17
2748,0,1,19
2749,0,1,19
2750,0,3,17
2751,0,4,16
2752,1,6,14
2753,0,5,15
2754,0,1,19
2755,0,4,16
2756,0,5,15
2757,0,2,18
2758,0,2,18
2759,0,4,16
2760,0,3,17
2761,0,5,15
2762,0,5,15
2763,0,5,15
2764,0,1,19
2765,0,2,18
2766,0,1,19
2767,0,2,18
2768,0,4,16
2769,0,3,17
2770,0,1,19
2771,0,2,18
2772,0,2,18
2773,0,1,19
2774,0,1,19
2775,0,2,18
2776,0,3,17
2777,0,3,17
2778,0,3,17
2779,0,3,17
2780,0,1,19
2781,0,2,18
2782,0,3,17
2783,0,2,18
2784,0,4,16
2785,0,3,17
2786,0,1,19
2787,0,3,17
2788,0,3,17
2789,0,3,17
2790,0,4,16
2791,0,5,15
2792,0,2,18
2793,0,5,15
2794,0,4,16
2795,0,4,16
2796,0,3,17
2797,0,3,17
2798,0,2,18
2799,0,3,17
2800,0,2,18
2801,0,2,18
2802,0,4,16
2803,0,3,17
2804,1,8,12
2805,0,3,17
2806,0,2,18
2807,0,3,17
2808,0,5,15
2809,0,1,19
2810,0,2,18
2811,0,4,16
2812,0,3,17
2813,0,1,19
2814,0,2,18
2815,0,2,18
2816,0,4,16
2817,0,1,19
2818,0,1,19
2819,0,4,16
2820,0,2,18
2821,0,1,19
2822,0,3,17
2823,0,3,17
2824,0,2,18
2825,0,5,15
2826,0,2,18
2827,0,4,16
2828,0,4,16
2829,0,3,17
2830,0,2,18
2831,0,3,17
2832,0,3,17
2833,0,3,17
2834,0,3,17
2835,0,3,17
2836,0,2,18
2837,0,3,17
2838,0,5,15
2839,0,2,18
2840,0,3,17
2841,0,1,19
2842,0,3,17
2843,0,2,18
2844,0,2,18
2845,0,1,19
2846,0,2,18
2847,0,2,18
2848,0,3,17
2849,0,5,15
2850,0,2,18
2851,0,3,17
2852,0,5,15
2853,0,3,17
2854,0,4,16
2855,0,1,19
2856,0,5,15
2857,0,4,16
2858,0,3,17
2859,0,2,18
2860,1,7,13
2861,0,3,17
2862,0,2,18
2863,0,2,18
2864,0,3,17
2865,0,2,18
2866,1,8,12
2867,0,4,16
2868,0,3,17
2869,0,5,15
2870,0,5,15
2871,1,7,13
2872,0,5,15
2873,0,1,19
2874,0,2,18
2875,0,3,17
2876,0,2,18
2877,0,5,15
2878,0,3,17
2879,0,3,17
2880,0,2,18
2881,0,1,19
2882,1,8,12
2883,0,1,19
2884,0,3,17
2885,0,1,19
2886,0,3,17
2887,0,2,18
2888,0,2,18
2889,0,1,19
2890,0,4,16
2891,0,4,16
2892,0,3,17
2893,0,2,18
2894,0,3,17
2895,0,3,17
2896,0,2,18
2897,0,5,15
2898,0,4,16
2899,0,2,18
2900,0,5,15
2901,0,2,18
2902,0,4,16
2903,0,1,19
2904,0,4,16
2905,0,4,16
2906,0,4,16
2907,0,2,18
2908,0,2,18
2909,0,5,15
2910,0,4,16
2911,0,3,17
2912,0,3,17
2913,0,1,19
2914,0,5,15
2915,0,2,18
2916,0,3,17
2917,0,3,17
2918,0,5,15
2919,0,2,18
2920,0,2,18
2921,0,2,18
2922,0,4,16
2923,0,3,17
2924,0,3,17
2925,0,3,17
2926,0,2,18
2927,0,5,15
2928,0,2,18
2929,0,4,16
2930,0,2,18
2931,0,3,17
2932,0,5,15
2933,1,8,12
2934,0,3,17
2935,0,5,15
2936,0,2,18
2937,0,4,16
2938,0,2,18
2939,0,2,18
2940,0,2,18
2941,0,2,18
2942,1,9,11
2943,0,3,17
2944,0,3,17
2945,0,2,18
2946,0,2,18
2947,0,2,18
2948,0,2,18
2949,0,2,18
2950,0,4,16
2951,0,3,17
2952,0,2,18
2953,0,5,15
2954,0,2,18
2955,0,3,17
2956,0,3,17
2957,0,3,17
2958,0,3,17
2959,0,2,18
2960,0,2,18
2961,0,1,19
2962,0,2,18
2963,0,2,18
2964,0,4,16
2965,0,5,15
2966,0,5,15
2967,0,2,18
2968,0,3,17
2969,0,2,18
2970,0,2,18
2971,0,3,17
2972,0,4,16
2973,0,2,18
2974,0,4,16
2975,0,2,18
2976,0,3,17
2977,0,4,16
2978,1,7,13
2979,0,2,18
2980,0,1,19
2981,0,3,17
2982,0,4,16
2983,0,2,18
2984,0,1,19
2985,0,4,16
2986,0,4,16
2987,0,4,16
2988,0,2,18
2989,0,4,16
2990,0,2,18
2991,0,1,19
2992,0,3,17
2993,0,3,17
2994,0,4,16
2995,0,2,18
2996,0,3,17
2997,0,2,18
2998,0,1,19
2999,0,1,19
3000,0,3,17
3001,0,2,18
3002,0,2,18
3003,0,2,18
3004,0,2,18
3005,0,1,19
3006,0,3,17
3007,0,4,16
3008,0,2,18
3009,0,3,17
3010,0,2,18
3011,0,3,17
3012,0,2,18
3013,0,2,18
3014,0,5,15
3015,0,3,17
3016,0,3,17
3017,0,5,15
3018,0,4,16
3019,0,2,18
3020,0,2,18
3021,0,4,16
3022,0,3,17
3023,0,2,18
3024,0,2,18
3025,0,3,17
3026,0,2,18
3027,0,5,15
3028,0,4,16
3029,0,2,18
3030,0,3,17
3031,0,2,18
3032,0,2,18
3033,0,2,18
3034,0,3,17
3035,0,2,18
3036,0,5,15
3037,0,4,16
3038,0,2,18
3039,0,3,17
3040,0,2,18
3041,0,5,15
3042,0,4,16
3043,0,3,17
3044,0,4,16
3045,0,2,18
3046,0,2,18
3047,0,2,18
3048,0,2,18
3049,0,3,17
3050,0,4,16
3051,0,5,15
3052,0,1,19
3053,0,5,15
3054,0,1,19
3055,0,3,17
3056,0,3,17
3057,0,4,16
3058,0,3,17
3059,0,1,19
3060,0,4,16
3061,0,1,19
3062,0,3,17
3063,0,3,17
3064,0,1,19
3065,0,1,19
3066,0,2,18
3067,0,3,17
3068,0,4,16
3069,0,3,17
3070,0,3,17
3071,0,4,16
3072,0,3,17
3073,0,3,17
3074,0,2,18
3075,0,2,18
3076,0,3,17
3077,0,3,17
3078,0,3,17
3079,0,2,18
3080,0,4,16
3081,0,5,15
3082,0,2,18
3083,0,2,18
3084,0,3,17
3085,0,5,15
3086,0,3,17
3087,0,2,18
3088,0,1,19
3089,0,2,18
3090,0,1,19
3091,0,4,16
3092,0,2,18
3093,0,5,15
3094,0,3,17
3095,0,3,17
3096,0,1,19
3097,0,1,19
3098,0,2,18
3099,0,3,17
3100,0,3,17
3101,0,2,18
3102,0,5,15
3103,0,2,18
3104,0,3,17
3105,0,4,16
3106,0,4,16
3107,0,1,19
3108,0,3,17
3109,0,3,17
3110,0,5,15
3111,0,5,15
3112,0,4,16
3113,0,1,19
3114,0,5,15
3115,0,2,18
3116,0,3,17
3117,0,4,16
3118,0,3,17
3119,0,3,17
3120,0,2,18
3121,0,5,15
3122,0,5,15
3123,0,4,16
3124,0,3,17
3125,0,3,17
3126,0,5,15
3127,0,2,18
3128,0,2,18
3129,0,3,17
3130,0,3,17
3131,0,2,18
3132,0,3,17
3133,0,1,19
3134,0,2,18
3135,0,3,17
3136,0,3,17
3137,0,3,17
3138,0,2,18
3139,0,2,18
3140,0,2,18
3141,0,3,17
3142,0,3,17
3143,2,11,9
3144,0,4,16
3145,0,2,18
3146,0,4,16
3147,0,1,19
3148,0,2,18
3149,0,2,18
3150,0,2,18
3151,0,2,18
3152,0,2,18
3153,0,1,19
3154,0,4,16
3155,0,4,16
3156,0,1,19
3157,0,5,15
3158,0,3,17
3159,0,3,17
3160,0,2,18
3161,0,1,19
3162,0,4,16
3163,0,3,17
3164,0,3,17
3165,0,5,15
3166,0,3,17
3167,0,5,15
3168,0,2,18
3169,1,9,11
3170,0,3,17
3171,0,1,19
3172,0,2,18
3173,0,2,18
3174,0,3,17
3175,0,4,16
3176,0,3,17
